Hole_ID,Mo,Nb,Zr,Sr,Rb,Th,Pb,Ars,Ta,Zn,Cu,Ni,Co,Fe,Mn,Cr,V,Ti,Sc,Ca,K,S,Ba,Cs,Ag,Nb_Zr,V_Zr,Ti_Zr,Sc_Zr,Sr_Zr,Ta_Zr,Ca_Zr,K_Zr,Rb_Zr,Mn_Zr,Cs_Zr,Zn_Zr,Fe_Zr,Ni_Zr,Co_Zr,Cu_Zr,L1_Niton,L2_Niton,Ox_Niton,Au_Total,MagSus,Au,Au_Tails,Solid_L1,Recovery
1151690,2,0,169,485,56,4,14,7041,0,81,52,101,163,38670,574,145,641,2835,158,8948,13480,22528,628,39,5,0,3.79,17,0.93,2.87,0,53,80,0.33,3.4,0,0.48,229,0.6,0.96,0.31,S4,fr,Fr,1.009,0.49,0.86,0.149,S4,0.826744186
1151691,2,0,204,554,92,4,7,311,0,79,46,109,163,40446,661,129,944,3575,306,11114,20285,21204,692,18,5,0,4.63,18,1.5,2.72,0,54.5,99,0.45,3.24,0,0.39,198,0.53,0.8,0.23,S4,fr,Fr,1.167,1.27,1.082,0.085,S4,0.921441774
1151692,2,0,194,478,79,4,7,277,0,78,39,98,163,33401,574,136,750,3019,228,10909,16835,14213,529,18,5,0,3.87,16,1.18,2.46,0,56.2,87,0.41,2.96,0,0.4,172,0.51,0.84,0.2,S4,fr,Fr,0.239,0.24,0.187,0.052,S4,0.721925134
1151693,2,0,194,488,82,4,7,546,0,86,36,81,163,37121,731,155,743,3240,281,11468,18749,18291,618,18,5,0,3.83,17,1.45,2.52,0,59.1,97,0.42,3.77,0,0.44,191,0.42,0.84,0.19,S4,fr,Fr,0.433,0.55,0.368,0.065,S4,0.823369565
1151696,2,0,189,477,84,4,7,993,0,76,34,110,163,36045,704,133,766,3329,252,10800,20126,20887,749,38,5,0,4.05,18,1.33,2.52,0,57.1,106,0.44,3.72,0,0.4,191,0.58,0.86,0.18,S4,fr,Fr,0.518,0.41,0.441,0.077,S4,0.825396825
1151697,2,0,213,591,77,4,7,918,0,67,33,26,163,33310,627,114,687,3370,308,12272,16927,15758,602,18,5,0,3.23,16,1.45,2.77,0,57.6,79,0.36,2.94,0,0.31,156,0.12,0.77,0.15,S4,fr,Fr,0.265,0.18,0.221,0.044,S4,0.800904977
1151698,2,0,192,518,101,4,17,459,0,75,49,98,163,42835,775,175,919,3397,215,11072,20347,19804,644,18,5,0,4.79,18,1.12,2.7,0,57.7,106,0.53,4.04,0,0.39,223,0.51,0.85,0.26,S4,fr,Fr,0.472,0.63,0.426,0.046,S4,0.892018779
1151699,2,0,198,427,95,4,7,639,0,79,43,67,163,40137,761,187,768,3341,193,9321,21844,17726,630,18,5,0,3.88,17,0.97,2.16,0,47.1,110,0.48,3.84,0,0.4,203,0.34,0.82,0.22,S4,fr,Fr,0.283,0.18,0.212,0.071,S4,0.66509434
1151700,2,0,130,328,59,4,7,1652,0,48,16,117,163,25887,560,121,641,2248,261,12238,15020,16611,468,18,5,0,4.93,17,2.01,2.52,0,94.1,116,0.45,4.31,0,0.37,199,0.9,1.25,0.12,S4,fr,Fr,0.477,0.14,0.245,0.232,S4,0.053061224
1151702,2,0,191,376,90,4,7,365,0,65,39,127,163,37860,749,179,685,3693,154,12712,21955,13652,637,40,5,0,3.59,19,0.81,1.97,0,66.6,115,0.47,3.92,0,0.34,198,0.66,0.85,0.2,S4,fr,Fr,0.226,0.06,0.176,0.05,S4,0.715909091
1151703,2,0,206,442,71,4,7,1039,0,48,33,79,163,32567,709,222,140,2941,45,11536,19761,1434,673,50,5,0,0.68,14,0.22,2.15,0,56,96,0.34,3.44,0,0.23,158,0.38,0.79,0.16,S4,fr,Fr,2.226,0.34,1.758,0.468,S4,0.733788396
1151704,2,0,193,428,66,4,7,704,0,44,34,70,163,32796,634,224,142,2856,45,15791,18080,1442,572,56,5,0,0.74,15,0.23,2.22,0,81.8,94,0.34,3.28,0,0.23,170,0.36,0.84,0.18,S4,fr,Fr,0.702,0.12,0.513,0.189,S4,0.631578947
1151705,2,0,202,378,88,4,7,317,0,65,35,86,163,34608,644,208,152,3156,45,9385,25855,950,814,52,5,0,0.75,16,0.22,1.87,0,46.5,128,0.44,3.19,0,0.32,171,0.43,0.81,0.17,S4,fr,Fr,0.186,0.36,0.142,0.044,S4,0.690140845
1151706,2,0,184,396,80,4,7,1332,0,44,16,62,163,32073,622,214,119,2950,45,10473,24968,1450,788,45,5,0,0.65,16,0.24,2.15,0,56.9,136,0.43,3.38,0,0.24,174,0.34,0.89,0.09,S4,fr,Fr,0.997,0.43,0.769,0.228,S4,0.703511053
1151707,2,0,248,759,50,4,17,361,0,56,16,26,163,18077,363,90,98,2610,45,13400,13461,900,826,39,5,0,0.4,11,0.18,3.06,0,54,54,0.2,1.46,0,0.23,73,0.1,0.66,0.06,S3,fr,Fr,0.305,0.2,0.299,0.006,S4,0.97993311
1151708,2,0,173,341,101,4,7,224,0,57,38,64,163,38581,718,214,169,3171,45,9286,27334,1210,721,52,5,0,0.98,18,0.26,1.97,0,53.7,158,0.58,4.15,0,0.33,223,0.37,0.94,0.22,S4,fr,Fr,0.382,0.88,0.292,0.09,S4,0.691780822
1151709,2,0,171,309,92,4,7,406,0,61,62,70,163,38360,637,222,172,3130,45,10383,25442,349,687,54,5,0,1.01,18,0.26,1.81,0,60.7,149,0.54,3.73,0,0.36,224,0.41,0.95,0.36,S4,fr,Fr,2.488,0.47,2.073,0.415,S4,0.799807043
1151711,2,0,171,309,92,4,7,406,0,61,62,70,163,38360,637,222,172,3130,45,10383,25442,349,687,54,5,0,1.01,18,0.26,1.81,0,60.7,149,0.54,3.73,0,0.36,224,0.41,0.95,0.36,S4,fr,Fr,3.622,1.02,3.324,0.298,S4,0.910348977
1151712,2,0,175,278,76,4,7,1889,0,53,46,66,163,40577,666,239,156,3281,45,9226,22815,1109,584,47,5,0,0.89,19,0.26,1.59,0,52.7,130,0.43,3.81,0,0.3,232,0.38,0.93,0.26,S4,fr,Fr,2.66,0.22,2.369,0.291,S4,0.87716336
1151713,2,0,154,274,63,4,7,2026,0,44,36,56,163,34129,605,202,147,2621,45,9319,17999,349,476,18,5,0,0.95,17,0.29,1.78,0,60.5,117,0.41,3.93,0,0.29,222,0.36,1.06,0.23,S4,fr,Fr,0.877,0.18,0.726,0.151,S4,0.792011019
1151714,2,0,176,327,81,4,7,770,0,50,55,60,163,39155,712,186,165,3073,45,9362,25477,890,751,41,5,0,0.94,17,0.26,1.86,0,53.2,145,0.46,4.05,0,0.28,222,0.34,0.93,0.31,S4,fr,Fr,0.454,0.08,0.287,0.167,S4,0.418118467
1151715,2,0,155,362,86,4,7,347,0,43,46,70,163,37592,674,215,154,3129,45,10118,27420,1214,1008,45,5,0,0.99,20,0.29,2.34,0,65.3,177,0.55,4.35,0,0.28,243,0.45,1.05,0.3,S4,fr,Fr,0.381,0.12,0.305,0.076,S4,0.750819672
1151716,2,0,155,421,65,4,7,5226,0,57,35,80,163,36876,768,237,150,3115,45,13923,19956,966,613,47,5,0,0.97,20,0.29,2.72,0,89.8,129,0.42,4.95,0,0.37,238,0.52,1.05,0.23,S4,fr,Fr,1.381,0.06,0.93,0.451,S4,0.515053763
1151717,2,0,179,319,72,4,7,1372,0,64,56,75,163,39596,742,234,137,3171,45,7396,21748,1576,763,52,5,0,0.77,18,0.25,1.78,0,41.3,122,0.4,4.15,0,0.36,221,0.42,0.91,0.31,S4,fr,Fr,1.554,0.71,1.411,0.143,S4,0.898653437
1151718,2,0,157,353,52,4,7,4947,0,56,46,63,163,32607,560,208,139,2676,45,7816,14794,1120,456,18,5,0,0.89,17,0.29,2.25,0,49.8,94,0.33,3.57,0,0.36,208,0.4,1.04,0.29,S4,fr,Fr,1.056,0.71,0.941,0.115,S4,0.877789586
1151719,2,0,176,302,66,4,7,1312,0,53,45,95,163,39438,773,255,177,3460,45,7341,21948,1385,716,51,5,0,1.01,20,0.26,1.72,0,41.7,125,0.38,4.39,0,0.3,224,0.54,0.93,0.26,S4,fr,Fr,1.585,0.36,1.096,0.489,S4,0.553832117
1151721,2,0,143,328,70,4,7,2064,0,64,36,71,163,43085,793,239,163,3370,45,7211,20562,1126,568,53,5,0,1.14,24,0.31,2.29,0,50.4,144,0.49,5.55,0,0.45,301,0.5,1.14,0.25,S4,fr,Fr,0.462,0.59,0.318,0.144,S4,0.547169811
1151722,2,0,172,326,68,4,7,975,0,59,49,75,163,36877,655,240,166,3459,45,6932,22648,1177,755,50,5,0,0.97,20,0.26,1.9,0,40.3,132,0.4,3.81,0,0.34,214,0.44,0.95,0.28,S4,fr,Fr,0.622,0.86,0.407,0.215,S4,0.471744472
1151723,2,0,160,462,51,4,7,5695,0,60,33,26,163,31468,513,158,141,3086,45,9393,15003,1119,575,43,5,0,0.88,19,0.28,2.89,0,58.7,94,0.32,3.21,0,0.38,197,0.16,1.02,0.21,S4,fr,Fr,0.223,0.24,0.174,0.049,S4,0.718390805
1151724,2,0,185,538,58,4,16,4778,0,59,41,26,163,33838,558,198,133,2940,45,9894,14803,1425,576,18,5,0,0.72,16,0.24,2.91,0,53.5,80,0.31,3.02,0,0.32,183,0.14,0.88,0.22,S4,fr,Fr,0.452,0.34,0.351,0.101,S4,0.712250712
1151730,2,0,249,1009,67,4,7,60,0,55,33,53,163,26840,545,77,104,2632,45,19076,15746,349,961,18,5,0,0.42,11,0.18,4.05,0,76.6,63,0.27,2.19,0,0.22,108,0.21,0.65,0.13,S4,fr,Fr,0.208,0.18,0.148,0.06,S3,0.594594595
1151733,2,0,220,992,47,4,18,369,0,49,44,63,163,24655,565,75,132,3201,45,18915,14179,1276,906,56,5,0,0.6,15,0.2,4.51,0,86,64,0.21,2.57,0,0.22,112,0.29,0.74,0.2,S4,fr,Fr,0.178,0.1,0.123,0.055,S3,0.552845528
1151734,2,0,185,675,38,4,18,457,0,35,35,26,163,18898,363,119,95,2578,45,13870,11776,929,778,18,5,0,0.51,14,0.24,3.65,0,75,64,0.21,1.96,0,0.19,102,0.14,0.88,0.19,S4,fr,Fr,0.207,0.2,0.147,0.06,S3,0.591836735
1151735,5,0,257,318,110,4,19,835,0,67,59,26,163,43218,540,181,681,3990,45,3543,16567,349,690,18,5,0,2.65,16,0.18,1.24,0,13.8,64,0.43,2.1,0,0.26,168,0.1,0.63,0.23,S4,sp,Ox,1.083,0,1.053,0.03,S4,0.971509972
1151736,7,0,234,569,84,4,20,811,0,56,35,26,163,33723,458,104,565,3274,45,6551,13503,349,885,18,5,0,2.41,14,0.19,2.43,0,28,58,0.36,1.96,0,0.24,144,0.11,0.7,0.15,S4,sp,Ox,0.513,0.16,0.493,0.02,S4,0.959432049
1151738,6,0,215,583,79,4,20,544,0,48,51,26,163,38869,452,138,611,3836,153,6864,15124,349,739,18,5,0,2.84,18,0.71,2.71,0,31.9,70,0.37,2.1,0,0.22,181,0.12,0.76,0.24,S4,sp,Ox,1.774,0.06,1.684,0.09,S4,0.946555819
1151739,5,0,223,471,72,4,15,504,0,59,49,26,163,34760,431,142,610,3978,45,6091,14029,349,701,18,5,0,2.74,18,0.2,2.11,0,27.3,63,0.32,1.93,0,0.26,156,0.12,0.73,0.22,S4,sp,Ox,0.626,0.05,0.596,0.03,S4,0.94966443
1151740,2,0,176,139,101,4,7,490,0,58,68,26,163,46224,625,204,679,3830,45,3959,21459,349,688,37,5,0,3.86,22,0.26,0.79,0,22.5,122,0.57,3.55,0,0.33,263,0.15,0.93,0.39,S4,sp,Ox,0.484,0.11,0.454,0.03,S4,0.933920705
1151741,7,0,203,218,85,4,7,822,0,49,56,54,163,49267,550,241,743,3696,45,4136,16274,349,695,45,5,0,3.66,18,0.22,1.07,0,20.4,80,0.42,2.71,0,0.24,243,0.27,0.8,0.28,S4,sp,Ox,0.852,0.06,0.712,0.14,S4,0.803370787
1151756,2,0,202,514,78,4,7,156,0,61,41,53,163,45630,809,176,652,3629,195,10652,12648,349,626,45,5,0,3.23,18,0.97,2.54,0,52.7,63,0.39,4,0,0.3,226,0.26,0.81,0.2,S4,fr,Fr,0.166,0.18,0.125,0.041,S4,0.672
1151793,2,0,175,267,61,4,7,22,0,47,34,86,163,44644,677,114,131,3592,90,9683,18321,349,725,18,5,0,0.75,21,0.51,1.53,0,55.3,105,0.35,3.87,0,0.27,255,0.49,0.93,0.19,S4,fr,Fr,0.738,0.14,0.711,0.027,S4,0.962025316
1151797,2,0,177,315,54,4,7,248,0,48,40,77,163,42094,728,131,126,3289,45,9677,15850,349,668,18,5,0,0.71,19,0.25,1.78,0,54.7,90,0.31,4.11,0,0.27,238,0.44,0.92,0.23,S4,fr,Fr,0.159,0.3,0.107,0.052,S4,0.514018692
1151800,2,0,196,355,65,4,16,49,0,48,32,53,163,38501,742,135,119,3386,123,12358,15665,349,648,18,5,0,0.61,17,0.63,1.81,0,63.1,80,0.33,3.79,0,0.24,196,0.27,0.83,0.16,S4,fr,Fr,0.251,0.18,0.229,0.022,S4,0.903930131
1151801,2,0,168,235,58,4,7,49,0,50,36,69,163,46574,788,249,132,3543,45,8964,21735,349,854,41,5,0,0.79,21,0.27,1.4,0,53.4,129,0.35,4.69,0,0.3,277,0.41,0.97,0.21,S4,fr,Fr,0.206,0.45,0.203,0.003,S4,0.985221675
1151802,2,0,176,283,56,4,7,86,0,51,39,70,163,43275,814,114,142,3435,45,12383,15909,349,533,18,5,0,0.81,20,0.26,1.61,0,70.4,90,0.32,4.63,0,0.29,246,0.4,0.93,0.22,S4,fr,Fr,1.557,0.53,1.49,0.067,S4,0.955033557
1151806,2,0,181,331,65,4,7,132,0,51,16,54,163,43820,737,83,130,3565,101,12001,18568,349,750,18,5,0,0.72,20,0.56,1.83,0,66.3,103,0.36,4.07,0,0.28,242,0.3,0.9,0.09,S4,fr,Fr,0.245,0.22,0.179,0.066,S4,0.631284916
1151807,2,0,190,508,70,4,17,39,0,44,16,62,163,33781,722,88,100,3331,118,15261,15757,349,785,37,5,0,0.53,18,0.62,2.67,0,80.3,83,0.37,3.8,0,0.23,178,0.33,0.86,0.08,S4,fr,Fr,0.258,0.32,0.19,0.068,S4,0.642105263
1151808,2,0,195,509,64,4,7,28,0,43,16,56,163,30142,511,72,126,3316,134,12160,17147,349,1105,41,5,0,0.65,17,0.69,2.61,0,62.4,88,0.33,2.62,0,0.22,155,0.29,0.84,0.08,S4,fr,Fr,0.266,0.18,0.197,0.069,S4,0.649746193
1151809,2,0,174,265,71,4,7,54,0,54,34,66,163,48410,706,240,149,3807,45,9721,21343,349,803,18,5,0,0.86,22,0.26,1.52,0,55.9,123,0.41,4.06,0,0.31,278,0.38,0.94,0.2,S4,fr,Fr,0.267,0.18,0.216,0.051,S4,0.763888889
1151817,6,0,240,350,59,4,14,224,0,54,42,79,163,43338,828,179,144,4166,108,10755,20981,349,966,18,5,0,0.6,17,0.45,1.46,0,44.8,87,0.25,3.45,0,0.23,181,0.33,0.68,0.18,S4,fr,Fr,0.582,0.55,0.522,0.06,S4,0.885057471
1151833,2,0,191,208,56,4,7,24,0,50,16,66,163,40017,640,129,122,3739,45,7749,21928,349,722,18,5,0,0.64,20,0.24,1.09,0,40.6,115,0.29,3.35,0,0.26,210,0.35,0.85,0.08,S4,fr,Fr,0.34,0.22,0.279,0.061,S4,0.781362007
1151838,2,0,198,347,69,4,7,251,0,56,46,52,163,43535,838,162,132,3658,138,12087,18390,349,649,18,5,0,0.67,18,0.7,1.75,0,61.1,93,0.35,4.23,0,0.28,220,0.26,0.82,0.23,S4,fr,Fr,0.167,0.63,0.126,0.041,S4,0.674603175
1151841,2,0,198,354,75,4,7,439,0,51,34,52,163,43032,686,129,136,4033,45,12828,20869,349,757,42,5,0,0.69,20,0.23,1.79,0,64.8,105,0.38,3.46,0,0.26,217,0.26,0.82,0.17,S4,fr,Fr,0.322,0.77,0.271,0.051,S4,0.811808118
1151843,2,0,187,301,70,4,7,277,0,57,44,73,163,45485,720,146,168,3924,45,9402,22727,349,798,18,5,0,0.9,21,0.24,1.61,0,50.3,122,0.37,3.85,0,0.3,243,0.39,0.87,0.24,S4,fr,Fr,1.095,0.98,1.036,0.059,S4,0.943050193
1151846,2,0,161,363,77,4,7,264,0,46,43,75,163,41435,700,161,149,3478,100,10075,20258,349,781,18,5,0,0.93,22,0.62,2.25,0,62.6,126,0.48,4.35,0,0.29,257,0.47,1.01,0.27,S4,fr,Fr,0.486,0.94,0.438,0.048,S4,0.890410959
1151847,2,0,174,383,86,4,7,86,0,51,55,91,163,51078,905,228,181,4059,45,9845,27124,349,896,36,5,0,1.04,23,0.26,2.2,0,56.6,156,0.49,5.2,0,0.29,294,0.52,0.94,0.32,S4,fr,Fr,0.309,0.67,0.26,0.049,S4,0.811538462
1151848,2,0,207,473,68,4,7,65,0,51,16,26,163,43832,812,163,136,3564,127,16282,16048,349,481,18,5,0,0.66,17,0.61,2.29,0,78.7,78,0.33,3.92,0,0.25,212,0.13,0.79,0.08,S4,fr,Fr,1.342,0.68,1.245,0.097,S4,0.922088353
1151849,2,0,184,390,62,4,7,99,0,41,37,68,163,41524,644,137,157,3968,108,12374,22329,349,855,42,5,0,0.85,22,0.59,2.12,0,67.3,121,0.34,3.5,0,0.22,226,0.37,0.89,0.2,S4,fr,Fr,0.162,0.71,0.121,0.041,S4,0.661157025
1151850,2,0,198,342,51,4,7,28,0,44,16,63,163,34416,629,151,116,3438,45,13137,16607,349,569,18,5,0,0.59,17,0.23,1.73,0,66.4,84,0.26,3.18,0,0.22,174,0.32,0.82,0.08,S4,fr,Fr,0.193,0.14,0.148,0.045,S4,0.695945946
1151856,2,0,175,242,52,4,7,7,0,45,16,26,163,42982,736,167,150,3639,115,10444,18482,349,644,18,5,0,0.86,21,0.66,1.38,0,59.7,106,0.3,4.21,0,0.26,246,0.15,0.93,0.09,S4,fr,Fr,0.143,0.22,0.105,0.038,S4,0.638095238
1140345,2,0,164,56,77,4,20,846,0,83,56,59,163,39195,662,257,161,2963,45,2154,16527,349,548,18,5,0,0.98,18,0.27,0.34,0,13.1,101,0.47,4.04,0,0.51,239,0.36,0.99,0.34,S4,sp,Ox,0.2,0.08,0.174,0.026,S4,0.850574713
1276855,4,0,201,57,73,4,7,275,0,41,33,70,163,36473,549,177,151,2845,45,4684,19543,349,509,18,5,0,0.75,14,0.22,0.28,0,23.3,97,0.36,2.73,0,0.2,181,0.35,0.81,0.16,S4,sp,Ox,0.171,0.16,0.147,0.024,S4,0.836734694
1276864,2,0,183,151,69,4,7,533,0,36,16,62,163,38154,756,135,157,2899,45,5794,18847,349,652,18,5,0,0.86,16,0.25,0.83,0,31.7,103,0.38,4.13,0,0.2,208,0.34,0.89,0.09,S4,sp,Ox,0.426,0.55,0.39,0.036,S4,0.907692308
1140347,2,0,341,436,41,9,7,4105,0,63,34,67,163,26537,336,168,133,3154,94,7147,7569,349,504,18,5,0,0.39,9,0.28,1.28,0,21,22,0.12,0.99,0,0.18,78,0.2,0.48,0.1,S3,sp,Ox,0.278,0.05,0.268,0.01,S4,0.962686567
1140348,2,0,101,263,23,4,7,8575,0,41,16,26,163,17558,166,163,78,2225,45,3526,6300,349,249,18,5,0,0.77,22,0.45,2.6,0,34.9,62,0.23,1.64,0,0.41,174,0.26,1.61,0.16,S3,sp,Ox,0.922,0.05,0.907,0.015,S4,0.983461963
1276865,2,0,186,244,70,4,7,1445,0,32,45,95,163,41627,557,241,157,3731,45,6979,15398,349,678,18,5,0,0.84,20,0.24,1.31,0,37.5,83,0.38,2.99,0,0.17,224,0.51,0.88,0.24,S4,sp,Ox,1.242,0.48,1.195,0.047,S4,0.960669456
1276866,2,0,198,282,54,4,7,1252,0,50,34,103,163,50148,908,272,156,3862,45,10044,13395,349,647,18,5,0,0.79,20,0.23,1.42,0,50.7,68,0.27,4.59,0,0.25,253,0.52,0.82,0.17,S4,sp,Ox,1.066,0.45,1.006,0.06,S4,0.940357853
1276867,2,0,172,293,76,4,7,1692,0,47,46,83,163,48115,713,243,153,3572,45,8310,18095,349,748,18,5,0,0.89,21,0.26,1.7,0,48.3,105,0.44,4.15,0,0.27,280,0.48,0.95,0.27,S4,sp,Ox,0.467,0.16,0.393,0.074,S4,0.811704835
1276868,2,0,173,424,83,4,7,1692,0,52,64,26,163,45886,545,220,169,3404,45,9115,20866,828,697,18,5,0,0.98,20,0.26,2.45,0,52.7,121,0.48,3.15,0,0.3,265,0.15,0.94,0.37,S4,sp,Ox,4.951,0.13,4.772,0.179,S4,0.962489522
1276874,2,0,226,690,52,4,15,3756,0,65,16,76,163,35150,546,146,136,3114,45,11008,13578,349,645,18,5,0,0.6,14,0.2,3.05,0,48.7,60,0.23,2.42,0,0.29,156,0.34,0.72,0.07,S4,sr,Tr,2.884,0.18,2.734,0.15,S4,0.945135333
1276875,2,0,208,695,53,4,16,1786,0,63,16,26,163,31507,641,173,143,3383,96,11241,13653,349,680,18,5,0,0.69,16,0.46,3.34,0,54,66,0.25,3.08,0,0.3,151,0.13,0.78,0.08,S4,sr,Tr,0.432,0.06,0.394,0.038,S4,0.903553299
1276876,2,0,206,665,69,4,17,786,0,63,44,55,163,36924,546,166,134,3293,97,9657,14913,816,562,18,5,0,0.65,16,0.47,3.23,0,46.9,72,0.33,2.65,0,0.31,179,0.27,0.79,0.21,S4,sr,Tr,0.491,0.16,0.437,0.054,S4,0.876430206
1276878,2,0,153,586,60,4,7,1881,0,38,44,63,163,36308,450,191,146,3141,45,8532,16138,1027,727,18,5,0,0.95,21,0.29,3.83,0,55.8,105,0.39,2.94,0,0.25,237,0.41,1.07,0.29,S4,sr,Tr,0.219,0.06,0.177,0.042,S4,0.762711864
1276883,7,0,206,623,78,4,7,893,0,54,16,58,163,35038,534,138,121,3183,104,11148,19544,349,838,18,5,0,0.59,15,0.5,3.02,0,54.1,95,0.38,2.59,0,0.26,170,0.28,0.79,0.08,S4,sr,Tr,0.173,0.08,0.133,0.04,S4,0.69924812
1276884,6,0,191,384,88,4,16,213,0,52,16,69,163,34629,495,146,150,3350,45,11220,22497,702,784,18,5,0,0.79,18,0.24,2.01,0,58.7,118,0.46,2.59,0,0.27,181,0.36,0.85,0.08,S4,sr,Tr,0.649,0.18,0.582,0.067,S4,0.884879725
1276887,2,0,208,523,73,9,7,168,0,52,16,86,163,31346,627,220,134,3659,128,13845,15824,349,868,37,5,0,0.64,18,0.62,2.51,0,66.6,76,0.35,3.01,0,0.25,151,0.41,0.78,0.08,S3,fr,Fr,0.563,0.33,0.499,0.064,S4,0.871743487
1276888,2,0,173,326,106,4,7,324,0,64,50,80,163,40942,670,208,161,3383,119,10033,25421,1344,937,18,5,0,0.93,20,0.69,1.88,0,58,147,0.61,3.87,0,0.37,237,0.46,0.94,0.29,S4,fr,Fr,1.011,0.16,0.91,0.101,S4,0.889010989
1276889,2,0,179,277,96,4,14,425,0,58,48,79,163,37446,588,233,146,3203,45,9157,25065,1781,867,18,5,0,0.82,18,0.25,1.55,0,51.2,140,0.54,3.28,0,0.32,209,0.44,0.91,0.27,S4,fr,Fr,0.997,0.06,0.935,0.062,S4,0.93368984
1276890,2,0,175,266,104,4,7,565,0,60,55,73,163,41295,606,227,163,3274,45,9503,24402,1396,803,18,5,0,0.93,19,0.26,1.52,0,54.3,139,0.59,3.46,0,0.34,236,0.42,0.93,0.31,S4,fr,Fr,0.548,0.08,0.529,0.019,S4,0.964083176
1276891,2,0,171,343,86,4,7,4126,0,65,16,26,163,31435,510,209,160,2982,45,10868,21470,1202,920,18,5,0,0.94,17,0.26,2.01,0,63.6,126,0.5,2.98,0,0.38,184,0.15,0.95,0.09,S4,fr,Fr,0.348,0.08,0.268,0.08,S4,0.701492537
1276911,6,0,158,309,66,4,7,42,0,47,43,84,163,41196,689,216,154,3051,106,11229,17950,349,799,18,5,0,0.97,19,0.67,1.96,0,71.1,114,0.42,4.36,0,0.3,261,0.53,1.03,0.27,S4,fr,Fr,0.152,0.18,0.113,0.039,S4,0.654867257
1276912,2,0,178,346,57,4,7,130,0,45,49,105,163,39809,665,228,155,3138,146,12503,16710,349,721,18,5,0,0.87,18,0.82,1.94,0,70.2,94,0.32,3.74,0,0.25,224,0.59,0.92,0.28,S4,fr,Fr,2.472,0.38,2.358,0.114,S4,0.951653944
1276914,2,0,184,423,53,4,7,265,0,46,35,86,163,34001,522,195,140,2897,107,9155,13543,992,617,18,5,0,0.76,16,0.58,2.3,0,49.8,74,0.29,2.84,0,0.25,185,0.47,0.89,0.19,S4,fr,Fr,0.51,0.34,0.483,0.027,S4,0.944099379
1276915,2,0,165,502,65,4,7,320,0,58,38,26,163,32882,530,174,146,2833,92,10881,15469,1963,675,18,5,0,0.88,17,0.56,3.04,0,66,94,0.39,3.21,0,0.35,199,0.16,0.99,0.23,S4,fr,Fr,0.257,0.65,0.238,0.019,S4,0.920168067
1276932,2,0,175,301,64,4,7,36,0,47,68,93,163,45521,788,201,179,3059,95,9182,17628,349,703,18,5,0,1.02,17,0.54,1.72,0,52.5,101,0.37,4.5,0,0.27,260,0.53,0.93,0.39,S4,fr,Fr,2.409,0.3,2.245,0.164,S4,0.926948775
1276933,2,0,189,497,63,4,7,85,0,49,38,71,163,35320,576,157,155,2990,134,14832,13063,938,640,18,5,0,0.82,16,0.71,2.63,0,78.5,69,0.33,3.05,0,0.26,187,0.38,0.86,0.2,S4,fr,Fr,2.331,0.14,2.209,0.122,S4,0.94477139
1276934,2,0,190,356,53,4,7,42,0,53,16,60,163,33741,664,198,132,2685,131,12773,10517,803,512,18,5,0,0.69,14,0.69,1.87,0,67.2,55,0.28,3.49,0,0.28,178,0.32,0.86,0.08,S4,fr,Fr,0.208,0.16,0.161,0.047,S4,0.708074534
1276936,4,0,182,351,58,4,7,64,0,47,34,71,163,36081,622,212,159,2846,152,11118,11736,349,498,18,5,0,0.87,16,0.84,1.93,0,61.1,64,0.32,3.42,0,0.26,198,0.39,0.9,0.19,S4,fr,Fr,0.194,0.41,0.149,0.045,S4,0.697986577
1276939,5,0,178,457,62,4,7,70,0,55,38,60,163,36432,601,185,168,3110,197,12822,15664,735,707,18,5,0,0.94,17,1.11,2.57,0,72,88,0.35,3.38,0,0.31,205,0.34,0.92,0.21,S4,fr,Fr,0.552,0.14,0.508,0.044,S4,0.913385827
1276940,2,0,196,331,56,4,7,86,0,41,35,72,163,35004,608,217,131,2935,160,11761,15046,349,614,18,5,0,0.67,15,0.82,1.69,0,60,77,0.29,3.1,0,0.21,179,0.37,0.83,0.18,S4,fr,Fr,0.601,0.47,0.55,0.051,S4,0.907272727
1276941,2,0,202,565,68,4,15,413,0,54,16,55,163,28411,481,137,142,2907,142,12628,16700,872,870,18,5,0,0.7,14,0.7,2.8,0,62.5,83,0.34,2.38,0,0.27,141,0.27,0.81,0.08,S4,fr,Fr,0.195,0.1,0.15,0.045,S4,0.7
1276943,2,0,199,586,69,4,15,1431,0,52,39,69,163,31577,570,154,136,2930,124,14336,15498,917,716,18,5,0,0.68,15,0.62,2.94,0,72,78,0.35,2.86,0,0.26,159,0.35,0.82,0.2,S4,fr,Fr,0.336,0.36,0.296,0.04,S4,0.864864865
1276945,4,0,198,268,86,4,7,226,0,46,41,76,163,42407,727,206,144,3114,133,11112,19570,1198,641,18,5,0,0.73,16,0.67,1.35,0,56.1,99,0.43,3.67,0,0.23,214,0.38,0.82,0.21,S4,fr,Fr,1.216,0.32,1.064,0.152,S4,0.857142857
1276946,4,0,175,240,63,4,7,278,0,52,47,71,163,39769,562,220,142,2897,93,7625,17881,866,594,18,5,0,0.81,17,0.53,1.37,0,43.6,102,0.36,3.21,0,0.3,227,0.41,0.93,0.27,S4,fr,Fr,0.456,0.51,0.381,0.075,S4,0.803149606
